"GeneSymbol","Direction","logFC","AveExpr","t","P.Value","adj.P.Val","Testado_no_POP","Direcao_POP","Concordante","DEG_POP_FDR05_logFC1"
"RSC1A1","up",0.103081083666668,8.21556481941667,1.48113123052998,0.160247506003601,0.394236681192942,TRUE,"up",TRUE,FALSE
"ZNF473","down",0.0648338013333333,7.67575463325,1.47989448144239,0.160573220773067,0.39453828213354,TRUE,"up",FALSE,FALSE
"RUVBL2","down",0.0738878783333345,10.6044948833333,1.4795099331578,0.160674609622396,0.394724973923711,TRUE,"up",FALSE,FALSE
"PGBD4","up",-0.0774956681666656,6.40904643008333,-1.47927109830279,0.160737607057866,0.39473083284248,TRUE,"down",FALSE,FALSE
"RFK","up",0.078127873166667,8.48724723966667,1.47928031511336,0.160735175557873,0.39473083284248,TRUE,"up",TRUE,FALSE
"KCNAB2","down",0.0611540251666676,7.25216118116667,1.47901921014891,0.160804069942407,0.394808529382599,TRUE,"up",FALSE,FALSE
"SEZ6L2","up",-0.255538541499999,9.66820162833333,-1.47899571226155,0.160810271236682,0.394808529382599,TRUE,"down",FALSE,FALSE
"FAM48A","up",-0.0723504962499989,8.36923568579167,-1.47830573502825,0.160992451332882,0.394951474673066,TRUE,"down",FALSE,FALSE
"DAZAP2","up",0.0712306458333346,14.3512206979167,1.47537135448563,0.161769167491883,0.396036209605089,TRUE,"up",TRUE,FALSE
"PNRC1","down",0.165563210833333,13.5758959454167,1.47424505397795,0.162068124265927,0.396615588619312,TRUE,"up",FALSE,FALSE
"NSUN6","down",-0.0749652831666656,7.59262666966667,-1.4736682884514,0.162221395207269,0.396893164714982,TRUE,"down",TRUE,FALSE
"FAM76A","down",0.0637433013333338,7.43963064608333,1.47283980988724,0.162441768784573,0.39727592598774,TRUE,"up",FALSE,FALSE
"LARP6","up",0.131470364166669,12.83622683875,1.47191839525685,0.162687156773892,0.397688249176175,TRUE,"up",TRUE,FALSE
"PPP1CA","up",0.0577380125000006,10.44933680625,1.47020091349493,0.163145376780591,0.398216061344589,TRUE,"up",TRUE,FALSE
"NCOA6","up",-0.0946716783333311,10.9893480466667,-1.46941715017153,0.163354840645977,0.398505268787925,TRUE,"down",FALSE,FALSE
"SCOC","up",0.0705988640000011,8.22104480483333,1.46836713987261,0.163635811759999,0.398684220450144,TRUE,"up",TRUE,FALSE
"TRAF7","up",-0.063234122,8.718684911,-1.46845272690549,0.163612894535193,0.398684220450144,TRUE,"down",FALSE,FALSE
"CD52","up",-0.146827979583332,10.356858093875,-1.46802416835103,0.163727674451862,0.3987665634099,TRUE,"down",FALSE,FALSE
"WWOX","down",-0.0701206314166658,8.82019959295833,-1.46806561560038,0.163716570790701,0.3987665634099,TRUE,"down",TRUE,FALSE
"NFKB1","down",-0.0717761674166658,10.4824170154583,-1.4678166183862,0.163783286252529,0.398861530718596,TRUE,"down",TRUE,FALSE
"WTAP","down",0.0863722400000009,10.804660235,1.4666783897777,0.164088548180318,0.399276151786718,TRUE,"up",FALSE,FALSE
"NPLOC4","down",0.0741227348333347,9.62944019291667,1.46643109029231,0.164154934225348,0.399297175219197,TRUE,"up",FALSE,FALSE
"CADPS","down",-0.19631884525,6.79501496620833,-1.46570437571792,0.164350145964537,0.399615598670483,TRUE,"down",TRUE,FALSE
"IQCB1","up",-0.0698450639999991,9.43152951475,-1.46374214558773,0.164878211798912,0.400398264714014,TRUE,"down",FALSE,FALSE
"BDNF","up",0.213324094916666,5.95843192554167,1.4630593306853,0.165062298970745,0.400600521769082,TRUE,"up",TRUE,FALSE
"TRIM9","down",-0.119753422083333,6.139423357375,-1.46270173788747,0.165158774446386,0.400641224107901,TRUE,"down",TRUE,FALSE
"SAP18","up",0.0551269975000013,13.01239302625,1.46060820614203,0.165724534470468,0.401428284031924,TRUE,"up",TRUE,FALSE
"MGAT2","up",-0.088680264333333,9.9376512685,-1.45993848283261,0.165905862192064,0.401714903112697,TRUE,"down",FALSE,FALSE
"PRB4","up",0.0803959571666669,7.32357488466667,1.45991704907204,0.165911668114226,0.401714903112697,TRUE,"up",TRUE,FALSE
"CA2","up",0.0876111200833341,7.04562210404167,1.45968473667461,0.165974607156143,0.401773371264854,TRUE,"up",TRUE,FALSE
"ST6GALNAC2","up",0.145994368583334,7.41321087170833,1.45726942718155,0.166630151294453,0.402833890884984,TRUE,"up",TRUE,FALSE
"TACR1","up",-0.0877125863333325,5.90640979275,-1.45646520131427,0.16684890550751,0.403167368530162,TRUE,"down",FALSE,FALSE
"ZNF584","down",-0.0833502923333324,8.56725450125,-1.45563158120546,0.167075907268273,0.403558970043514,TRUE,"down",TRUE,FALSE
"MORF4L1","down",-0.0581841416666665,13.3209017591667,-1.45342415360886,0.167678249377633,0.404466088575022,TRUE,"down",TRUE,FALSE
"ARID2","down",-0.0866746654166655,8.73674560804167,-1.45288322817499,0.167826127147518,0.40458479499788,TRUE,"down",TRUE,FALSE
"FOXJ2","down",-0.116288668499999,8.61978442666667,-1.45289603043367,0.167822626023926,0.40458479499788,TRUE,"down",TRUE,FALSE
"LRRC28","up",-0.0567139843333328,7.60030762533333,-1.45274901676132,0.167862834540243,0.40461784780722,TRUE,"down",FALSE,FALSE
"FXN","down",-0.102516216249999,8.675820351375,-1.45245057764521,0.167944482829073,0.404685701653991,TRUE,"down",TRUE,FALSE
"NPC2","up",-0.096133640000001,14.6094273708333,-1.45236999730275,0.16796653401326,0.404685701653991,TRUE,"down",FALSE,FALSE
"BBS7","up",-0.0669735693333324,7.29324294016667,-1.45212012771594,0.168034927285455,0.404750291167398,TRUE,"down",FALSE,FALSE
"UGT2B7","down",0.0789929843333349,5.46356049366667,1.45180010996056,0.168122555028413,0.40485964735665,TRUE,"up",FALSE,FALSE
"CCDC57","up",-0.0654017151666668,8.40850525891667,-1.45102856195604,0.168333977625119,0.40511330334436,TRUE,"down",FALSE,FALSE
"THAP5","down",0.0784909219166688,7.62788339379167,1.45071439308325,0.168420130678594,0.405230780582722,TRUE,"up",FALSE,FALSE
"POP4","up",0.060820413333334,11.2144309433333,1.45056155472647,0.168462056067524,0.405268891772229,TRUE,"up",TRUE,FALSE
"TBK1","up",-0.0795326715833321,8.52897034304167,-1.45056669522435,0.168460645826583,0.405268891772229,TRUE,"down",FALSE,FALSE
"UTP6","up",-0.0717744460833339,9.42667262520833,-1.44968899245896,0.168701576419441,0.405342977304737,TRUE,"down",FALSE,FALSE
"PIGK","up",0.0779397242499995,9.93142097854167,1.44920465772298,0.168834649465858,0.405527804013621,TRUE,"up",TRUE,FALSE
"FYB","down",-0.111077012083333,8.648759432375,-1.44875664918266,0.168957819343235,0.405739034131927,TRUE,"down",TRUE,FALSE
"BACE1","up",-0.141401992499998,12.63280210375,-1.44802010325937,0.169160478271875,0.40597903970976,TRUE,"down",FALSE,FALSE
"LOXL4","up",-0.267328786083333,9.047261113375,-1.44825500762328,0.169095822962117,0.40597903970976,TRUE,"down",FALSE,FALSE
"UBOX5","up",-0.151948839166666,14.8167099995833,-1.44826571914799,0.169092875200704,0.40597903970976,TRUE,"down",FALSE,FALSE
"PLCB1","up",0.154658289666669,9.63047052541667,1.44718589439546,0.169390252649695,0.406337831415991,TRUE,"up",TRUE,FALSE
"PTP4A1","up",0.0992087404166679,10.5206351164583,1.44564331456664,0.169815823147024,0.406991712344942,TRUE,"up",TRUE,FALSE
"ZCCHC7","up",0.095324308000001,9.03114708491667,1.44566711540932,0.169809250181822,0.406991712344942,TRUE,"up",TRUE,FALSE
"USP46","up",0.114662853500001,7.72365762883333,1.44517084265141,0.169946347164114,0.407074691572877,TRUE,"up",TRUE,FALSE
"SYT13","up",-0.304000390583333,5.804788733875,-1.44267820891052,0.170636335167979,0.407972622833137,TRUE,"down",FALSE,FALSE
"C20orf26","up",0.101065306583334,5.92637311479167,1.4424978190694,0.170686359052492,0.408033415280342,TRUE,"up",TRUE,FALSE
"FKBP5","down",-0.112094749666666,9.378170873,-1.44207612235051,0.170803347160516,0.408246277151659,TRUE,"down",TRUE,FALSE
"AP1B1","up",0.0826502518333341,7.90567013258333,1.44098258045081,0.171107029924823,0.40865777354528,TRUE,"up",TRUE,FALSE
"SPHK2","down",-0.0697039041666662,10.70445881375,-1.44070888269907,0.171183107328895,0.408745217161564,TRUE,"down",TRUE,FALSE
"IPPK","up",-0.0762058461666658,8.57143124233333,-1.4406342068874,0.17120386918814,0.408763379699854,TRUE,"down",FALSE,FALSE
"ALDOB","up",0.0636915654166671,5.559393172125,1.43982546125328,0.171428855685422,0.409119543974029,TRUE,"up",TRUE,FALSE
"LCN6","down",0.128266751583334,6.76524022195833,1.43994006902124,0.171396957837435,0.409119543974029,TRUE,"up",FALSE,FALSE
"BARHL1","down",0.0603904448333336,5.73380035225,1.43921735253364,0.171598187950199,0.409327414094012,TRUE,"up",FALSE,FALSE
"GPC3","up",0.217132048916668,8.71066290670833,1.43911503333528,0.171626693086936,0.409344129380413,TRUE,"up",TRUE,FALSE
"PILRA","up",-0.125320356083333,9.55052480379167,-1.43872880320061,0.171734328416346,0.409463555291031,TRUE,"down",FALSE,FALSE
"PAICS","up",-0.0757390499999998,10.7594898708333,-1.43736148049895,0.172115825957596,0.410121391422885,TRUE,"down",FALSE,FALSE
"EIF5B","down",0.0898873094545448,9.64430401263636,1.442131715606,0.172374771969464,0.410455124119487,TRUE,"up",FALSE,FALSE
"ALG12","up",0.0636671693333351,8.32654244708333,1.436233558709,0.172431056176193,0.410526226151763,TRUE,"up",TRUE,FALSE
"PIN1","down",0.0724738750000014,10.889606455,1.43591891756464,0.172519076931652,0.410609939365783,TRUE,"up",FALSE,FALSE
"GPR174","up",-0.1112010475,5.51399578583333,-1.43578087678452,0.172557705532789,0.410660213863232,TRUE,"down",FALSE,FALSE
"CYP7B1","up",0.147444036083335,8.32792294645833,1.43557657852355,0.172614888417442,0.410712138211713,TRUE,"up",TRUE,FALSE
"VPS28","up",-0.0498376841666665,14.4375447504167,-1.43431136729827,0.172969369294522,0.411303607769143,TRUE,"down",FALSE,FALSE
"AADAC","up",0.0754560328333334,5.58080257925,1.43397720762631,0.173063093075965,0.411494982251023,TRUE,"up",TRUE,FALSE
"RNF126","up",0.0833866708333342,11.1621745004167,1.43289866981307,0.17336588384464,0.411931233679028,TRUE,"up",TRUE,FALSE
"COL21A1","down",-0.283312703333331,11.1460748116667,-1.43058229437893,0.174017669023723,0.412893909121213,TRUE,"down",TRUE,FALSE
"VAMP3","up",0.0508420491666682,10.90330227375,1.43042011498507,0.174063379105908,0.412893909121213,TRUE,"up",TRUE,FALSE
"KIAA0664","up",0.081480116166667,8.02143989541667,1.427800387037,0.174803122739359,0.414174365545018,TRUE,"up",TRUE,FALSE
"DBC1","down",-0.106602548083333,5.58961969020833,-1.42737199967489,0.174924335080069,0.414330338856764,TRUE,"down",TRUE,FALSE
"ST8SIA1","up",0.1474122905,8.67086927325,1.42733211423753,0.174935624210282,0.414330338856764,TRUE,"up",TRUE,FALSE
"TMEM37","up",-0.175615393249998,8.51839678629167,-1.42711354553095,0.174997498343617,0.414350550067275,TRUE,"down",FALSE,FALSE
"GNG3","up",0.0922010249166672,5.470549895125,1.42569109449069,0.17540061870598,0.41485598059643,TRUE,"up",TRUE,FALSE
"SET","down",0.101080106500001,9.620682631,1.42436663422192,0.175776657828069,0.415295676619341,TRUE,"up",FALSE,FALSE
"RPL13A","up",-0.101456266666666,16.5683529325,-1.42413247580502,0.175843208987822,0.41540334445903,TRUE,"down",FALSE,FALSE
"TTLL4","up",0.0802093254166671,7.26449049629167,1.42368751070997,0.175969731731091,0.415532529740586,TRUE,"up",TRUE,FALSE
"NCAM1","down",-0.105656224083333,6.96745210945833,-1.42249760281303,0.176308442993542,0.415996350572961,TRUE,"down",TRUE,FALSE
"CLK3","down",0.0560758198333346,10.2687010375,1.42237576272748,0.176343155527334,0.416046661241102,TRUE,"up",FALSE,FALSE
"LONRF1","down",0.11527338625,8.91689043054167,1.42224832483825,0.176379468922947,0.416069151106423,TRUE,"up",FALSE,FALSE
"BCAP29","up",0.107297000166668,9.76542157166667,1.4209625145496,0.176746205556902,0.416586368737318,TRUE,"up",TRUE,FALSE
"CAPN12","down",-0.0721654589999991,6.41575475408333,-1.42029540584177,0.176936724875154,0.416940536578249,TRUE,"down",TRUE,FALSE
"TM2D2","up",-0.0723801517499995,9.578795975875,-1.42022485460344,0.176956883476272,0.416956417939996,TRUE,"down",FALSE,FALSE
"POU2F2","down",0.0878876499166671,5.908958992875,1.41947136132369,0.177172297230522,0.417262955448904,TRUE,"up",FALSE,FALSE
"PSME1","down",-0.0523895833333307,13.394222275,-1.41830899697863,0.17750502583573,0.41780710595932,TRUE,"down",TRUE,FALSE
"RHOT1","up",-0.0734656339999995,7.57148782641667,-1.41765575023727,0.177692244720954,0.418074523181941,TRUE,"down",FALSE,FALSE
"SMCR7","down",-0.0934866861666656,9.47504193966667,-1.41613970121911,0.178127367778119,0.418761713823237,TRUE,"down",TRUE,FALSE
"TXNDC5","up",-0.151660516666666,11.9082613733333,-1.41503377585485,0.178445334230456,0.419102724563306,TRUE,"down",FALSE,FALSE
"RAD9A","up",-0.0605922954999993,7.8259620505,-1.41325030132726,0.178959088734296,0.419716875528635,TRUE,"down",FALSE,FALSE
"SH3BP5","down",-0.0986085424999985,11.86515476125,-1.41303437312462,0.179021372409263,0.419742276584578,TRUE,"down",TRUE,FALSE
"INS","up",0.0725527496666672,6.22922483333333,1.41266707311918,0.179127359705472,0.419747007599428,TRUE,"up",TRUE,FALSE
"RGS10","up",0.139004081666666,13.6191231458333,1.41225550458156,0.179246182396298,0.419859675616899,TRUE,"up",TRUE,FALSE
"OSBPL9","up",0.103071270833334,11.2575468520833,1.41031478634724,0.179807355711978,0.420511026982705,TRUE,"up",TRUE,FALSE
"CRY2","down",0.0981830650833352,10.1279546930417,1.409702639421,0.179984662205725,0.420803869379705,TRUE,"up",FALSE,FALSE
"KRTAP4-8","down",-0.0838683755833328,5.42806923554167,-1.40930088890198,0.18010110617179,0.420981085606701,TRUE,"down",TRUE,FALSE
"OR2H2","up",0.0620920290833346,5.83746595670833,1.40862443823253,0.180297309632155,0.421312928095834,TRUE,"up",TRUE,FALSE
"SUCLG2","up",0.0968248421666667,8.98809209616667,1.40845676155781,0.180345971166755,0.4213315801574,TRUE,"up",TRUE,FALSE
"HSD17B4","up",-0.0579685074999995,10.83652275625,-1.40785202684915,0.180521561261601,0.421583310899697,TRUE,"down",FALSE,FALSE
"AKR1D1","down",0.0814916190833337,5.19721401020833,1.40756992560354,0.180603519931993,0.421620743443966,TRUE,"up",FALSE,FALSE
"BTN2A2","down",-0.0596820163333317,9.28416035666667,-1.40754518384326,0.180610709596669,0.421620743443966,TRUE,"down",TRUE,FALSE
"GPR34","up",-0.222563117499999,9.039679149,-1.40759699558341,0.180595653983629,0.421620743443966,TRUE,"down",FALSE,FALSE
"CYB5B","up",0.0688831174166679,8.22199878545833,1.40695740201698,0.180781581292398,0.421738992711222,TRUE,"up",TRUE,FALSE
"MTFR1","up",0.0881414211666669,7.59415101241667,1.40692220170068,0.180791818451129,0.421738992711222,TRUE,"up",TRUE,FALSE
"C3orf62","up",-0.0539796685833323,6.67482578420833,-1.40639604323252,0.180944895690359,0.421937695976797,TRUE,"down",FALSE,FALSE
"NDUFB1","up",0.0606557050000005,13.48924559,1.40573369340147,0.181137747029821,0.42216562224052,TRUE,"up",TRUE,FALSE
"NOV","down",0.413585572416668,11.418705350375,1.40541238420997,0.181231360998441,0.422288777573571,TRUE,"up",FALSE,FALSE
"CMIP","down",0.0671220509166674,11.207224330375,1.40522354033538,0.181286399522572,0.422352272155441,TRUE,"up",FALSE,FALSE
"PXDN","up",0.12903146,10.78466695,1.40412797358362,0.181605973325888,0.422891248864823,TRUE,"up",TRUE,FALSE
"PPM1A","up",0.0710933431666682,10.0097882346667,1.40245439699363,0.182095044238549,0.423695124183866,TRUE,"up",TRUE,FALSE
"KRTCAP2","up",-0.0607322674999976,13.67702895875,-1.40225446208404,0.182153543663978,0.423738482348366,TRUE,"down",FALSE,FALSE
"MAD2L2","down",0.0733412786666663,9.30919471241667,1.40139627620388,0.182404817569234,0.42413249206849,TRUE,"up",FALSE,FALSE
"MAP9","down",0.0978404982500006,9.59607748345833,1.40114039857251,0.182479792712476,0.424221302728819,TRUE,"up",FALSE,FALSE
"FAM59A","up",0.12435309375,10.2111589112083,1.40078464368153,0.182584075093825,0.424295294391992,TRUE,"up",TRUE,FALSE
"PABPC3","up",0.0844759674999998,12.1215891779167,1.40039640199814,0.182697936134454,0.42436946038497,TRUE,"up",TRUE,FALSE
"HESX1","up",-0.0652930542499988,6.014550728375,-1.39938687273906,0.18299427719436,0.42477201411797,TRUE,"down",FALSE,FALSE
"ANTXR1","down",0.123821117500001,11.1818136204167,1.3975412249953,0.183537075148843,0.425555107755007,TRUE,"up",FALSE,FALSE
"MPG","up",0.0592637791666683,10.9203119104167,1.39708486778921,0.183671491476366,0.425646782941497,TRUE,"up",TRUE,FALSE
"VPREB1","up",-0.0826324048333331,5.847539022,-1.39719871030494,0.183637952528822,0.425646782941497,TRUE,"down",FALSE,FALSE
"ATP6V1E1","up",0.0719995958333349,10.59612684625,1.39664027307053,0.183802520873346,0.42572582397142,TRUE,"up",TRUE,FALSE
"VAPA","up",0.0728697383333344,11.0535287516667,1.39634739554117,0.183888878576557,0.42580207407572,TRUE,"up",TRUE,FALSE
"PPTC7","down",0.0838849491666678,11.0031759604167,1.39609348232037,0.183963774202949,0.425934556172942,TRUE,"up",FALSE,FALSE
"PSG6","up",0.0839516219166675,5.47284420929167,1.3953183850084,0.184192555811915,0.426184458573819,TRUE,"up",TRUE,FALSE
"ASB6","up",-0.0476666521666653,8.7942086025,-1.39370577585701,0.184669288881317,0.426937808342283,TRUE,"down",FALSE,FALSE
"GJA1","up",-0.249708303333332,11.2395781241667,-1.39330045369666,0.184789272472995,0.427096178036906,TRUE,"down",FALSE,FALSE
"LRRFIP2","down",0.146373267666668,10.3530921643333,1.39235436935997,0.18506958114878,0.42754513200408,TRUE,"up",FALSE,FALSE
"MRPL10","up",-0.0774024524999989,11.15244743125,-1.39120744622741,0.185409861799594,0.428013018264263,TRUE,"down",FALSE,FALSE
"DHX34","up",0.0491995393333342,6.25827207458333,1.39113748755828,0.185430634404516,0.428029171102974,TRUE,"up",TRUE,FALSE
"MBD3L2","up",0.0686586142500004,5.25163040204167,1.39060307873966,0.185589377590523,0.428204733087751,TRUE,"up",TRUE,FALSE
"WDR66","up",-0.216746476666666,6.69244125475,-1.38968581174484,0.185862106009187,0.428674833574633,TRUE,"down",FALSE,FALSE
"HIP1R","up",0.120351810583334,9.657864554625,1.38962606954237,0.185879880362221,0.428684008210119,TRUE,"up",TRUE,FALSE
"MXD4","down",-0.0699730426666661,9.90416216783333,-1.3887580639941,0.18613828420253,0.42893605799116,TRUE,"down",TRUE,FALSE
"ASAH1","up",-0.0928684993333325,9.16665136233333,-1.38813525780762,0.186323873642002,0.429071029556384,TRUE,"down",FALSE,FALSE
"PON3","up",-0.16836003725,9.50367353154167,-1.38820838179031,0.186302075653393,0.429071029556384,TRUE,"down",FALSE,FALSE
"ARHGEF4","down",-0.169485681083333,9.89271385404167,-1.38796568841464,0.186374429679675,0.429123844313216,TRUE,"down",TRUE,FALSE
"AP4M1","up",0.0683304210833335,8.63226464445833,1.38747616244566,0.186520441699595,0.429269177430547,TRUE,"up",TRUE,FALSE
"DUSP18","up",0.0919511747499997,9.08651858354167,1.3865969700047,0.186782915338066,0.429618679797498,TRUE,"up",TRUE,FALSE
"MAGEE1","up",-0.0779151932499997,7.28992785845833,-1.38543576443311,0.187130043851197,0.430066917347957,TRUE,"down",FALSE,FALSE
"CDK5RAP3","down",-0.0940035749999994,11.5467946491667,-1.38368721399156,0.187653746904353,0.430760728709519,TRUE,"down",TRUE,FALSE
"TRUB2","up",-0.0521152152499986,9.558621715625,-1.3836985730497,0.187650340926072,0.430760728709519,TRUE,"down",FALSE,FALSE
"NUMB","up",-0.0778482688333314,10.3466570005833,-1.38300261443004,0.187859115240208,0.430952264100636,TRUE,"down",FALSE,FALSE
"DMD","up",0.241979807750002,9.39495440104167,1.38079799409272,0.188521712223079,0.431682447133003,TRUE,"up",TRUE,FALSE
"JTB","up",-0.0823823458333331,12.96135989875,-1.3810637164794,0.188441748547154,0.431682447133003,TRUE,"down",FALSE,FALSE
"TDRD1","down",-0.0726704085,5.78630071608333,-1.3805258938514,0.188603623892679,0.431729173537153,TRUE,"down",TRUE,FALSE
"TBL1XR1","down",-0.0723342674999993,10.5048506470833,-1.38031617345656,0.188666776878817,0.431814325642968,TRUE,"down",TRUE,FALSE
"LDLRAD1","up",-0.0855483322499994,5.28657293604167,-1.37431072343356,0.190482530441537,0.434362120278624,TRUE,"down",FALSE,FALSE
"WDR5","up",0.0854747945833332,8.05864498295833,1.37427049419282,0.190494741665706,0.434362120278624,TRUE,"up",TRUE,FALSE
"PPP1R14D","up",-0.0700156122500002,5.509897458625,-1.37341530839514,0.190754476611531,0.434635410814218,TRUE,"down",FALSE,FALSE
"TTC17","up",-0.0528151326666668,9.01767431908333,-1.37321563412456,0.190815162737014,0.434741804998129,TRUE,"down",FALSE,FALSE
"CHRM5","up",-0.0907319376666662,5.690323961,-1.3726472613254,0.190987991923284,0.434775624653156,TRUE,"down",FALSE,FALSE
"MTX2","up",-0.0639195990833321,10.4120165554583,-1.37293388470368,0.190900820364624,0.434775624653156,TRUE,"down",FALSE,FALSE
"ECHDC3","up",-0.118070189166666,9.34935161125,-1.37148163770068,0.191342830437308,0.435335525218806,TRUE,"down",FALSE,FALSE
"GLO1","up",-0.0881484639166659,8.84307302154167,-1.371040468271,0.191477271005968,0.435579600607469,TRUE,"down",FALSE,FALSE
"SYT6","up",-0.1026622435,5.49359238833333,-1.36948957385733,0.191950496316146,0.436113324183628,TRUE,"down",FALSE,FALSE
"ATP5E","up",0.0950539100000032,15.46550469,1.36901734595135,0.192094776448017,0.436345412222588,TRUE,"up",TRUE,FALSE
"CDC42EP2","down",0.127465643333334,11.8765488583333,1.36767519413387,0.192505327092815,0.43677822309082,TRUE,"up",FALSE,FALSE
"CADPS2","up",-0.164461686000001,8.69603035125,-1.36744123987484,0.192576964357402,0.436897739231396,TRUE,"down",FALSE,FALSE
"RPS29","up",-0.0591435341666659,16.57706832875,-1.36589302647026,0.193051577274882,0.437367744009124,TRUE,"down",FALSE,FALSE
"SNF8","down",0.0707331850000017,11.688423505,1.36521605115959,0.193259406339377,0.43766156340683,TRUE,"up",FALSE,FALSE
"RBBP6","down",0.0761181891666674,10.3386155804167,1.36469030964519,0.193420932637056,0.437789570141215,TRUE,"up",FALSE,FALSE
"ADAM8","up",-0.153008321499999,9.98476696816667,-1.36403088984921,0.193623684768952,0.437979973205437,TRUE,"down",FALSE,FALSE
"SCRN3","up",0.0694538120833345,7.69363089154167,1.364053047847,0.193616869034143,0.437979973205437,TRUE,"up",TRUE,FALSE
"MPPED2","up",-0.16703132575,7.822587737875,-1.36353226714231,0.193777111227857,0.438180801984715,TRUE,"down",FALSE,FALSE
"MPP6","down",-0.0864718264166663,6.86046609504167,-1.3634198691933,0.193811709778413,0.438195259130819,TRUE,"down",TRUE,FALSE
"MRPS24","up",0.0540513141666687,13.86880573625,1.36345439131769,0.193801082578175,0.438195259130819,TRUE,"up",TRUE,FALSE
"EIF1","up",0.0943727799999997,16.7475470675,1.36298394758033,0.193945943500285,0.438365488532087,TRUE,"up",TRUE,FALSE
"SPG7","up",-0.0643285774999977,10.7961348304167,-1.36261021970319,0.194061085997895,0.438471936018512,TRUE,"down",FALSE,FALSE
"BBX","down",0.0699359125000009,11.2006315670833,1.36146978698972,0.19441278738096,0.438979298706576,TRUE,"up",FALSE,FALSE
"SLC39A3","down",0.0825705961666676,7.66649099641667,1.36025325684067,0.194788527269699,0.439557572266584,TRUE,"up",FALSE,FALSE
"GALNT10","up",-0.0981751512500005,8.313413777125,-1.3592361141256,0.195103136451902,0.439924459695729,TRUE,"down",FALSE,FALSE
"TUBE1","up",-0.081739179083333,7.429452351125,-1.3574232807185,0.195664880941406,0.440661566152632,TRUE,"down",FALSE,FALSE
"LMAN1L","down",0.0819790106666671,7.32091092033333,1.35701044772336,0.195792989227607,0.440846359513058,TRUE,"up",FALSE,FALSE
"STRA6","up",-0.0990471212499988,6.631091653875,-1.35453407499478,0.19656287397493,0.442040185323397,TRUE,"down",FALSE,FALSE
"RNF8","up",-0.0602001694999983,8.11916454916667,-1.35404696825155,0.196714600174615,0.442120510425002,TRUE,"down",FALSE,FALSE
"SNX6","up",-0.0621142658333323,11.2065209820833,-1.35345071855966,0.196900451943225,0.442378224351401,TRUE,"down",FALSE,FALSE
"HTATSF1","up",-0.101326638333333,12.8363613941667,-1.35298011559389,0.197047239954065,0.442676006062664,TRUE,"down",FALSE,FALSE
"LST1","up",-0.114962787916667,9.04866441829167,-1.35290492677659,0.197070700671344,0.442696704110759,TRUE,"down",FALSE,FALSE
"HIST3H2A","up",0.0699424566666662,11.4373064491667,1.35252274415198,0.19718998583289,0.442821970780442,TRUE,"up",TRUE,FALSE
"KCNB1","up",-0.299380205833333,9.20549839483333,-1.35131173486487,0.197568347215567,0.443361513173753,TRUE,"down",FALSE,FALSE
"MYBPH","down",-0.0672097155833326,6.09807424679167,-1.35076002262585,0.197740916200409,0.443545404800035,TRUE,"down",TRUE,FALSE
"GH1","up",0.0921591327500008,6.57089987845833,1.34978474788627,0.198046269128489,0.444021478776277,TRUE,"up",TRUE,FALSE
"ANKFN1","up",-0.163137324,6.28191991725,-1.34969915667997,0.198073085461214,0.444022415199648,TRUE,"down",FALSE,FALSE
"ALDH4A1","up",0.0991790608333346,9.349252093,1.34900332611079,0.198291203251919,0.444230884238569,TRUE,"up",TRUE,FALSE
"COX7A2L","up",-0.0765846083333312,12.07983041,-1.34900710715063,0.198290017506997,0.444230884238569,TRUE,"down",FALSE,FALSE
"C16orf5","up",-0.0675307794166663,8.774559568375,-1.34742120918061,0.198787863604972,0.444890332080806,TRUE,"down",FALSE,FALSE
"HTRA2","up",0.0639295824999992,10.34207216875,1.34740882991124,0.198791753688527,0.444890332080806,TRUE,"up",TRUE,FALSE
"FGA","up",0.0846428983333338,5.46467419591667,1.34704019675781,0.198907621858261,0.445085526888944,TRUE,"up",TRUE,FALSE
"C9orf50","down",0.0970769971666668,6.88233634216667,1.34420030015768,0.199802086570165,0.446315631481537,TRUE,"up",FALSE,FALSE
"LRRC6","down",-0.0686687251666657,7.55615211258333,-1.34286432550883,0.200223993766855,0.446808383677371,TRUE,"down",TRUE,FALSE
"FUS","down",-0.0716320233333331,11.98794513,-1.34167383467777,0.200600562950202,0.447199073897882,TRUE,"down",TRUE,FALSE
"GSTA4","up",-0.0730195824999984,11.50768852625,-1.3413905001481,0.200690269948227,0.447334868567525,TRUE,"down",FALSE,FALSE
"APOC4","down",0.0683627000833336,5.70195641554167,1.3408365400517,0.200865753769704,0.447595805381655,TRUE,"up",FALSE,FALSE
"ADRM1","up",0.0742321956666681,9.86425174875,1.3401146089492,0.201094633556187,0.447896683853266,TRUE,"up",TRUE,FALSE
"C8orf48","up",-0.1049996765,7.25483670716667,-1.34004458971113,0.201116843535459,0.447900126314061,TRUE,"down",FALSE,FALSE
"ASNSD1","up",-0.0684565149999985,11.7915724233333,-1.33881293753557,0.20150784544151,0.448463197719921,TRUE,"down",FALSE,FALSE
"PHF23","down",-0.0827269594999994,9.47762623316667,-1.3386337677097,0.201564776030568,0.448479822472023,TRUE,"down",TRUE,FALSE
"NEU2","up",0.0507742005000001,5.62361429758333,1.33700596690269,0.20208259913676,0.449013980372105,TRUE,"up",TRUE,FALSE
